"submission_date","state","tot_cases","new_case","tot_death","new_death"
2020-10-30,"GA","386257","1804.0","7955","32.0"
2021-08-29,"GA","1385348","7711.0","22611","29.0"
2021-08-30,"GA","1393061","7713.0","22641","30.0"
2020-12-21,"GA","591438","3520.0","10399","16.0"
2021-08-14,"GA","1259081","6466.0","21990","12.0"
2021-01-15,"GA","801130","9806.0","12138","163.0"
2021-12-07,"GA","1673082","1295.0","30724","33.0"
2020-11-14,"GA","422905","3035.0","8956","51.0"
2021-08-20,"GA","1307084","9581.0","22199","48.0"
2020-06-05,"HI","661","8.0","17","0.0"
2021-10-26,"HI","80876","69.0","883","0.0"
2021-06-17,"HI","35862","31.0","504","0.0"
2020-11-10,"HI","15961","69.0","221","1.0"
2022-04-26,"HI","238763","0.0","1395","0.0"
2021-01-25,"HI","25209","116.0","339","0.0"
2020-10-06,"HI","13009","109.0","160","3.0"
2021-07-14,"HI","37174","40.0","518","0.0"
2022-01-17,"HI","170259","4637.0","1115","0.0"
2021-10-11,"HI","79093","107.0","840","4.0"
2020-11-22,"HI","17039","120.0","231","2.0"
2021-07-07,"HI","36714","34.0","515","0.0"
2020-08-13,"HI","4512","232.0","38","0.0"
2022-05-15,"HI","251759","0.0","1422","0.0"
2021-08-29,"HI","60094","1658.0","586","2.0"
2021-01-01,"HI","21258","232.0","287","1.0"
2022-01-30,"HI","212768","2683.0","1168","7.0"
2021-10-20,"HI","80139","134.0","871","0.0"
2020-04-17,"HI","564","20.0","9","0.0"
2020-06-02,"HI","646","1.0","17","0.0"
2020-06-12,"HI","711","17.0","17","0.0"
2020-09-04,"HI","9655","219.0","81","2.0"
2021-12-08,"HI","85536","72.0","1028","6.0"
2021-05-07,"HI","33417","108.0","483","0.0"
2020-07-08,"HI","1109","34.0","19","0.0"
2021-10-28,"HI","81168","117.0","886","2.0"
2022-05-13,"HI","251759","0.0","1422","0.0"
2021-04-27,"HI","32397","48.0","476","1.0"
2022-01-12,"HI","149460","3460.0","1099","5.0"
2021-12-01,"HI","84848","88.0","1015","8.0"
2020-11-11,"HI","16077","116.0","221","0.0"
2022-01-13,"HI","152811","3351.0","1103","4.0"
2021-11-05,"HI","82071","111.0","936","12.0"
2020-12-24,"HI","20309","125.0","283","0.0"
2020-10-26,"HI","14653","35.0","211","0.0"
2021-12-29,"HI","102925","1554.0","1074","3.0"
2021-07-12,"HI","37081","56.0","518","0.0"
2020-05-19,"HI","631","1.0","17","0.0"
2020-10-18,"HI","13989","82.0","187","1.0"
2021-03-02,"HI","27532","33.0","436","0.0"
2020-06-13,"HI","716","5.0","17","0.0"
2021-01-03,"HI","21539","122.0","287","0.0"
2020-06-25,"HI","849","16.0","17","0.0"
2020-01-31,"HI","0","0.0","0","0.0"
2020-11-30,"HI","17708","81.0","242","0.0"
2021-08-14,"HI","48376","764.0","545","1.0"
2020-02-27,"HI","0","0.0","0","0.0"
2020-10-22,"HI","14284","99.0","206","3.0"
2021-06-07,"HI","35391","31.0","502","0.0"
2022-02-06,"HI","221173","898.0","1214","4.0"
2020-11-18,"HI","16577","62.0","222","1.0"
2020-11-15,"HI","16379","0.0","221","0.0"
2020-05-05,"HI","615","1.0","17","0.0"
2020-08-21,"HI","6328","280.0","45","0.0"
2021-05-01,"HI","32882","188.0","480","0.0"
2021-05-16,"HI","34180","116.0","489","1.0"
2020-03-30,"HI","252","22.0","0","0.0"
2020-04-13,"HI","513","6.0","9","0.0"
2020-07-12,"HI","1217","20.0","19","0.0"
2020-03-01,"HI","0","0.0","0","0.0"
2022-03-05,"HI","231222","0.0","1336","0.0"
2021-04-29,"HI","32580","115.0","480","1.0"
2021-05-17,"HI","34247","67.0","489","0.0"
2021-07-29,"HI","39624","232.0","531","2.0"
2021-08-23,"HI","54608","570.0","561","0.0"
2022-03-25,"HI","233569","0.0","1361","0.0"
2020-05-08,"HI","619","2.0","17","0.0"
2021-05-11,"HI","33723","58.0","485","0.0"
2022-01-04,"HI","119830","1500.0","1083","0.0"
2021-10-27,"HI","81051","175.0","884","1.0"
2020-10-03,"HI","12768","69.0","142","0.0"
2020-04-04,"HI","388","15.0","4","1.0"
2020-06-19,"HI","788","12.0","17","0.0"
2020-02-28,"HI","0","0.0","0","0.0"
2021-11-27,"HI","84466","132.0","1004","0.0"
2022-01-25,"HI","202064","1855.0","1135","0.0"
2021-11-13,"HI","82914","78.0","966","0.0"
2022-03-13,"HI","231844","0.0","1342","0.0"
2020-08-28,"HI","8113","310.0","59","4.0"
2020-07-09,"HI","1136","27.0","19","0.0"
2020-06-11,"HI","694","15.0","17","0.0"
2020-06-26,"HI","855","6.0","17","0.0"
2022-04-29,"HI","241955","0.0","1406","0.0"
2021-04-30,"HI","32694","114.0","480","0.0"
2020-09-30,"HI","12480","107.0","136","2.0"
2020-05-30,"HI","644","0.0","17","0.0"
2020-09-29,"HI","12373","121.0","134","2.0"
2022-03-12,"HI","231844","0.0","1342","0.0"
2021-06-25,"HI","36198","41.0","511","1.0"
2020-01-23,"HI","0","0.0","0","0.0"
2021-03-27,"HI","29426","189.0","459","3.0"
2021-08-31,"HI","61353","545.0","586","0.0"
2020-10-09,"HI","13263","153.0","166","2.0"
2022-05-10,"HI","246110","0.0","1416","0.0"
2020-04-25,"HI","596","2.0","14","1.0"
2021-11-02,"HI","81689","39.0","908","0.0"
2021-06-26,"HI","36251","53.0","513","2.0"
2021-04-08,"HI","30673","121.0","467","3.0"
2020-06-29,"HI","901","18.0","18","0.0"
2020-11-14,"HI","16379","105.0","221","0.0"
2021-11-14,"HI","82986","72.0","967","1.0"
2020-12-22,"HI","20089","64.0","280","0.0"
2020-07-31,"HI","2172","87.0","26","0.0"
2022-05-02,"HI","241955","0.0","1406","0.0"
2022-02-25,"HI","229771","294.0","1309","9.0"
2021-09-19,"HI","73148","461.0","709","12.0"
2021-05-14,"HI","33915","80.0","487","1.0"
2021-12-17,"HI","88019","778.0","1056","2.0"
2020-06-08,"HI","669","6.0","17","0.0"
2020-02-13,"HI","0","0.0","0","0.0"
2021-04-07,"HI","30552","73.0","464","0.0"
2021-09-15,"HI","70991","487.0","666","11.0"
2021-10-18,"HI","79941","109.0","871","4.0"
2020-06-23,"HI","818","13.0","17","0.0"
2020-03-28,"HI","199","28.0","0","0.0"
2021-09-12,"HI","69629","713.0","655","7.0"
2021-12-24,"HI","95454","1808.0","1067","1.0"
2021-01-24,"HI","25093","143.0","339","6.0"
2022-05-06,"HI","246110","0.0","1416","0.0"
2022-02-27,"HI","230097","0.0","1318","0.0"
2021-02-26,"HI","27286","39.0","434","2.0"
2020-08-31,"HI","8622","179.0","70","7.0"
2020-12-10,"HI","18586","116.0","266","2.0"
2021-01-10,"HI","22778","178.0","306","1.0"
2020-02-24,"HI","0","0.0","0","0.0"
2021-03-10,"HI","27944","41.0","445","3.0"
2022-05-03,"HI","241955","0.0","1406","0.0"
2022-04-15,"HI","237097","0.0","1378","0.0"
2021-06-08,"HI","35422","31.0","502","0.0"
2022-02-03,"HI","217895","1483.0","1182","3.0"
2021-05-08,"HI","33540","123.0","484","1.0"
2021-09-18,"HI","72687","550.0","697","8.0"
2020-03-18,"HI","22","6.0","0","0.0"
2020-06-09,"HI","673","4.0","17","0.0"
2021-07-17,"HI","37577","122.0","520","0.0"
2020-12-12,"HI","18861","196.0","269","2.0"
2021-12-05,"HI","85330","127.0","1022","1.0"
2021-05-10,"HI","33665","52.0","485","0.0"
2021-01-05,"HI","21721","107.0","287","0.0"
2021-03-20,"HI","28763","161.0","450","1.0"
2020-08-07,"HI","3317","229.0","30","1.0"
2021-02-07,"HI","26398","73.0","415","2.0"
2022-02-20,"HI","228735","310.0","1292","4.0"
2022-03-06,"HI","231222","0.0","1336","0.0"
2021-04-04,"HI","30338","92.0","464","0.0"
2022-03-21,"HI","232845","0.0","1356","0.0"
2020-01-22,"HI","0","0","0","0"
2022-04-05,"HI","234659","0.0","1367","0.0"
2022-04-13,"HI","237097","1300.0","1378","8.0"
2020-09-11,"HI","10547","127.0","96","2.0"
2021-05-03,"HI","33060","71.0","481","1.0"
2022-02-19,"HI","228425","352.0","1288","8.0"
2022-02-16,"HI","226992","194.0","1262","12.0"
2022-02-05,"HI","220275","1216.0","1210","18.0"
2022-05-16,"HI","251759","0.0","1422","0.0"
2022-05-04,"HI","246110","4155.0","1416","10.0"
2021-01-09,"HI","22600","228.0","305","4.0"
2020-08-25,"HI","7234","275.0","49","0.0"
2021-04-01,"HI","29888","109.0","460","0.0"
2020-06-04,"HI","653","6.0","17","0.0"
2020-04-06,"HI","428","22.0","5","1.0"
2021-09-29,"HI","76457","214.0","765","13.0"
2020-12-29,"HI","20747","71.0","283","0.0"
2020-09-20,"HI","11423","55.0","120","0.0"
2020-09-01,"HI","8961","339.0","74","4.0"
2020-03-13,"HI","4","2.0","0","0.0"
2021-12-14,"HI","86579","207.0","1047","0.0"
2021-10-02,"HI","77412","269.0","796","12.0"
2020-05-14,"HI","626","0.0","17","0.0"
2021-03-15,"HI","28312","44.0","448","0.0"
2021-08-25,"HI","55668","503.0","570","8.0"
2021-06-02,"HI","35111","21.0","497","0.0"
2022-01-03,"HI","118330","2930.0","1083","0.0"
2020-06-28,"HI","883","2.0","18","1.0"
2022-04-25,"HI","238763","0.0","1395","0.0"
2020-07-02,"HI","956","28.0","18","0.0"
2021-09-26,"HI","75758","367.0","752","10.0"
2022-01-09,"HI","139262","4509.0","1094","3.0"
2020-09-10,"HI","10420","167.0","94","3.0"
2021-02-10,"HI","26507","51.0","420","5.0"
2021-02-12,"HI","26652","61.0","422","1.0"
2020-12-01,"HI","17751","43.0","242","0.0"
2020-02-07,"HI","0","0.0","0","0.0"
2022-02-02,"HI","216412","1109.0","1179","10.0"
2021-05-27,"HI","34807","53.0","495","2.0"
2022-03-26,"HI","233569","0.0","1361","0.0"
2020-08-11,"HI","3927","199.0","34","0.0"
2021-05-09,"HI","33613","73.0","485","1.0"
2020-04-09,"HI","469","11.0","6","1.0"
2022-04-01,"HI","234659","0.0","1367","0.0"
2022-03-01,"HI","230575","117.0","1322","0.0"
2020-02-11,"HI","0","0.0","0","0.0"
2021-10-03,"HI","77688","276.0","803","7.0"
2022-02-23,"HI","229199","116.0","1292","0.0"
2021-12-22,"HI","92157","955.0","1063","2.0"
2020-12-19,"HI","19691","152.0","279","0.0"
2021-12-19,"HI","89675","958.0","1061","2.0"
2021-03-16,"HI","28357","45.0","448","0.0"
2021-02-23,"HI","27168","44.0","428","0.0"
2020-10-15,"HI","13724","88.0","184","1.0"
2021-05-22,"HI","34610","89.0","491","0.0"
2021-01-22,"HI","24785","122.0","329","4.0"
2020-03-03,"HI","0","0.0","0","0.0"
2020-11-01,"HI","15075","80.0","218","0.0"
2021-10-29,"HI","81311","143.0","890","4.0"
2022-03-23,"HI","233569","724.0","1361","5.0"
2021-01-17,"HI","23725","121.0","319","2.0"
2020-03-07,"HI","1","0.0","0","0.0"
2020-08-24,"HI","6959","215.0","49","2.0"
2021-05-26,"HI","34754","46.0","493","0.0"
2020-11-05,"HI","15471","92.0","218","0.0"
2021-04-16,"HI","31422","85.0","471","1.0"
2020-11-24,"HI","17198","56.0","231","0.0"
2021-04-06,"HI","30479","52.0","464","0.0"
2021-03-11,"HI","27998","54.0","445","0.0"
2022-01-22,"HI","194451","3900.0","1131","5.0"
2020-12-04,"HI","18058","100.0","254","10.0"
2020-04-20,"HI","578","2.0","10","0.0"
2020-04-10,"HI","489","20.0","8","2.0"
2021-10-22,"HI","80399","118.0","878","3.0"
2022-04-12,"HI","235797","0.0","1370","0.0"
2020-01-30,"HI","0","0.0","0","0.0"
2020-04-23,"HI","592","3.0","12","0.0"
2022-04-27,"HI","241955","2501.0","1406","11.0"
2020-02-17,"HI","0","0.0","0","0.0"
2020-06-30,"HI","908","7.0","18","0.0"
2022-01-27,"HI","206405","2320.0","1147","10.0"
2021-01-06,"HI","21846","125.0","297","10.0"
2021-09-06,"HI","66057","742.0","622","2.0"
2022-04-08,"HI","235797","0.0","1370","0.0"
2020-03-17,"HI","16","5.0","0","0.0"
2021-01-27,"HI","25366","94.0","401","3.0"
2021-08-17,"HI","50180","453.0","549","0.0"
2020-08-15,"HI","5014","219.0","40","0.0"
2022-03-28,"HI","233569","0.0","1361","0.0"
2021-02-19,"HI","26950","44.0","427","2.0"
2021-10-12,"HI","79142","49.0","840","0.0"
2021-03-08,"HI","27862","41.0","442","0.0"
2021-08-15,"HI","49205","829.0","549","4.0"
2021-07-01,"HI","36435","44.0","515","1.0"
2020-04-26,"HI","597","1.0","14","0.0"
2021-02-25,"HI","27247","36.0","432","0.0"
2021-09-16,"HI","71570","579.0","674","8.0"
2022-03-31,"HI","234659","0.0","1367","0.0"
2021-06-05,"HI","35283","66.0","499","1.0"
2020-07-21,"HI","1409","17.0","24","0.0"
2021-01-28,"HI","25460","94.0","403","2.0"
2022-02-21,"HI","228934","199.0","1292","0.0"
2021-06-03,"HI","35152","41.0","498","1.0"
2020-02-25,"HI","0","0.0","0","0.0"
2020-08-18,"HI","5583","261.0","41","1.0"
2022-01-24,"HI","200209","2627.0","1135","0.0"
2022-01-01,"HI","112283","2707.0","1083","4.0"
2022-03-14,"HI","231844","0.0","1342","0.0"
2021-03-05,"HI","27655","51.0","440","2.0"
2021-11-15,"HI","83079","93.0","967","0.0"
2020-12-25,"HI","20428","119.0","283","0.0"
2022-01-11,"HI","146000","2911.0","1094","0.0"
2020-05-21,"HI","635","0.0","17","0.0"
2022-05-01,"HI","241955","0.0","1406","0.0"
2021-01-26,"HI","25272","63.0","398","59.0"
2022-03-24,"HI","233569","0.0","1361","0.0"
2022-02-04,"HI","219059","1164.0","1192","10.0"
2020-10-07,"HI","13110","101.0","163","3.0"
2021-08-12,"HI","46463","543.0","543","1.0"
2020-11-26,"HI","17415","117.0","235","2.0"
2020-07-23,"HI","1521","58.0","26","1.0"
2021-11-24,"HI","84239","104.0","997","6.0"
2020-04-11,"HI","503","14.0","9","1.0"
2021-09-01,"HI","61800","447.0","598","12.0"
2021-04-17,"HI","31606","184.0","471","0.0"
2020-09-03,"HI","9436","267.0","79","4.0"
2020-08-10,"HI","3728","120.0","34","3.0"
2022-01-26,"HI","204085","2021.0","1137","2.0"
2022-05-20,"HI","258781","0.0","1434","0.0"
2020-09-06,"HI","9920","104.0","85","1.0"
2021-04-20,"HI","31817","38.0","471","0.0"
2021-04-21,"HI","31885","68.0","471","0.0"
2021-05-04,"HI","33132","72.0","481","0.0"
2021-04-19,"HI","31779","64.0","471","0.0"
2021-07-26,"HI","39156","156.0","526","0.0"
2021-09-14,"HI","70504","421.0","655","0.0"
2022-02-08,"HI","222504","521.0","1214","0.0"
2020-06-14,"HI","724","8.0","17","0.0"
2021-09-22,"HI","74169","328.0","721","12.0"
2022-01-02,"HI","115400","3117.0","1083","0.0"
2020-04-21,"HI","584","6.0","12","2.0"
2021-03-12,"HI","28062","64.0","446","1.0"
2021-02-13,"HI","26729","77.0","422","0.0"
2022-04-04,"HI","234659","0.0","1367","0.0"
2022-04-10,"HI","235797","0.0","1370","0.0"
2022-05-05,"HI","246110","0.0","1416","0.0"
2020-12-09,"HI","18470","73.0","264","4.0"
2021-11-04,"HI","81960","110.0","924","13.0"
2020-06-22,"HI","805","3.0","17","0.0"
2020-09-19,"HI","11368","77.0","120","0.0"
2021-12-26,"HI","97022","0.0","1071","0.0"
2021-07-22,"HI","38284","218.0","524","3.0"
2021-07-13,"HI","37134","53.0","518","0.0"
2022-04-24,"HI","238763","0.0","1395","0.0"
2021-05-29,"HI","34889","45.0","496","1.0"
2021-08-07,"HI","43977","600.0","539","2.0"
2021-05-25,"HI","34708","20.0","493","0.0"
2020-04-12,"HI","507","4.0","9","0.0"
2021-01-13,"HI","23141","93.0","309","3.0"
2022-01-19,"HI","180337","3898.0","1115","0.0"
2020-10-20,"HI","14108","84.0","189","2.0"
2021-07-21,"HI","38066","130.0","521","1.0"
2022-03-03,"HI","231006","292.0","1332","3.0"
2021-07-31,"HI","40643","467.0","534","0.0"
2022-02-24,"HI","229477","278.0","1300","8.0"
2021-04-18,"HI","31715","109.0","471","0.0"
2021-11-26,"HI","84334","19.0","1004","1.0"
2020-01-24,"HI","0","0.0","0","0.0"
2020-05-28,"HI","641","3.0","17","0.0"
2021-09-23,"HI","74606","437.0","733","12.0"
2021-06-19,"HI","35976","57.0","508","2.0"
2022-01-05,"HI","122385","2555.0","1083","0.0"
2021-06-04,"HI","35217","65.0","498","0.0"
2021-06-01,"HI","35090","55.0","497","0.0"
2022-04-18,"HI","237097","0.0","1378","0.0"
2022-04-17,"HI","237097","0.0","1378","0.0"
2021-10-16,"HI","79697","135.0","861","4.0"
2021-09-13,"HI","70083","454.0","655","0.0"
2020-09-18,"HI","11291","112.0","120","13.0"
2020-02-18,"HI","0","0.0","0","0.0"
2022-04-23,"HI","238763","0.0","1395","0.0"
2021-12-16,"HI","87241","384.0","1054","2.0"
2020-02-10,"HI","0","0.0","0","0.0"
2021-04-24,"HI","32165","99.0","475","1.0"
2020-04-03,"HI","373","23.0","3","1.0"
2021-09-05,"HI","65315","718.0","620","10.0"
2020-05-13,"HI","626","0.0","17","0.0"
2021-08-06,"HI","43377","607.0","537","2.0"
2022-02-09,"HI","222974","470.0","1221","7.0"
2021-04-28,"HI","32465","68.0","479","3.0"
2021-07-19,"HI","37839","122.0","520","0.0"
2021-03-29,"HI","29608","80.0","459","0.0"
2020-12-05,"HI","18169","111.0","259","5.0"
2021-11-21,"HI","83992","96.0","991","0.0"
2020-06-16,"HI","732","5.0","17","0.0"
2020-10-25,"HI","14618","117.0","211","0.0"
2020-12-31,"HI","21026","175.0","286","3.0"
2020-07-18,"HI","1356","28.0","24","1.0"
2021-05-31,"HI","35035","27.0","497","0.0"
2020-07-17,"HI","1328","19.0","23","1.0"
2021-12-13,"HI","86372","147.0","1047","0.0"
2020-12-26,"HI","20537","109.0","283","0.0"
2021-04-11,"HI","31045","89.0","468","0.0"
2021-01-02,"HI","21417","159.0","287","0.0"
2021-05-30,"HI","35008","119.0","497","1.0"
2020-03-11,"HI","2","0.0","0","0.0"
2021-10-31,"HI","81586","125.0","908","9.0"
2021-03-14,"HI","28268","50.0","448","1.0"
2020-12-30,"HI","20851","104.0","283","0.0"
2021-12-15,"HI","86857","278.0","1052","5.0"
2021-02-15,"HI","26803","31.0","423","0.0"
2020-04-08,"HI","458","9.0","5","0.0"
2021-03-21,"HI","28834","71.0","451","1.0"
2020-11-16,"HI","16471","92.0","221","0.0"
2021-11-01,"HI","81650","64.0","908","0.0"
2020-11-23,"HI","17142","103.0","231","0.0"
2020-01-28,"HI","0","0.0","0","0.0"
2021-06-16,"HI","35831","29.0","504","1.0"
2022-04-28,"HI","241955","0.0","1406","0.0"
2021-06-11,"HI","35595","73.0","503","1.0"
2021-02-16,"HI","26819","16.0","423","0.0"
2021-08-24,"HI","55165","557.0","562","1.0"
2020-05-12,"HI","626","3.0","17","0.0"
2021-08-27,"HI","57509","1017.0","579","9.0"
2021-03-03,"HI","27549","17.0","438","2.0"
2020-08-30,"HI","8443","130.0","63","1.0"
2020-04-30,"HI","607","1.0","16","0.0"
2021-06-22,"HI","36066","18.0","510","0.0"
2022-03-04,"HI","231222","216.0","1336","4.0"
2021-03-30,"HI","29689","81.0","459","0.0"
2020-04-07,"HI","449","21.0","5","0.0"
2021-11-17,"HI","83270","133.0","974","7.0"
2020-06-21,"HI","802","4.0","17","0.0"
2022-02-13,"HI","226027","504.0","1250","4.0"
2022-03-09,"HI","231844","122.0","1342","0.0"
2020-02-04,"HI","0","0.0","0","0.0"
2021-12-06,"HI","85413","83.0","1022","0.0"
2021-12-25,"HI","97022","1568.0","1071","4.0"
2021-11-25,"HI","84315","76.0","1003","6.0"
2021-02-22,"HI","27124","49.0","428","0.0"
2021-02-18,"HI","26906","60.0","425","1.0"
2020-03-08,"HI","2","1.0","0","0.0"
2020-07-26,"HI","1683","28.0","26","0.0"
2021-01-30,"HI","25708","144.0","404","0.0"
2022-01-21,"HI","190551","4403.0","1126","2.0"
2020-06-24,"HI","833","15.0","17","0.0"
2021-11-08,"HI","82379","97.0","952","0.0"
2021-03-01,"HI","27499","26.0","436","0.0"
2022-02-26,"HI","230097","326.0","1318","9.0"
2021-03-19,"HI","28602","93.0","449","1.0"
2020-10-02,"HI","12699","133.0","142","3.0"
2021-08-26,"HI","56492","824.0","570","0.0"
2022-04-16,"HI","237097","0.0","1378","0.0"
2020-07-19,"HI","1368","12.0","24","0.0"
2020-04-22,"HI","589","5.0","12","0.0"
2021-09-11,"HI","68916","829.0","648","12.0"
2020-11-20,"HI","16766","89.0","222","0.0"
2020-10-12,"HI","13477","42.0","169","0.0"
2021-10-06,"HI","78127","164.0","813","7.0"
2020-11-03,"HI","15229","82.0","218","0.0"
2021-10-08,"HI","78597","192.0","828","7.0"
2021-05-02,"HI","32989","107.0","480","0.0"
2020-11-09,"HI","15892","58.0","220","0.0"
2020-08-14,"HI","4795","283.0","40","2.0"
2021-11-03,"HI","81850","161.0","911","3.0"
2022-03-18,"HI","232845","0.0","1356","0.0"
2021-06-14,"HI","35769","46.0","503","0.0"
2021-02-27,"HI","27419","133.0","436","2.0"
2021-02-01,"HI","25870","84.0","407","0.0"
2022-01-23,"HI","197582","3131.0","1135","4.0"
2021-10-14,"HI","79411","156.0","852","6.0"
2021-11-07,"HI","82282","123.0","952","11.0"
2022-05-09,"HI","246110","0.0","1416","0.0"
2022-05-19,"HI","258781","0.0","1434","0.0"
2020-08-05,"HI","2887","149.0","27","0.0"
2021-06-18,"HI","35919","57.0","506","2.0"
2020-07-07,"HI","1075","22.0","19","0.0"
2021-04-10,"HI","30956","202.0","468","1.0"
2021-02-24,"HI","27211","43.0","432","4.0"
2021-02-17,"HI","26846","27.0","424","1.0"
2022-04-03,"HI","234659","0.0","1367","0.0"
2021-08-30,"HI","60808","714.0","586","0.0"
2020-02-23,"HI","0","0.0","0","0.0"
2020-08-16,"HI","5188","174.0","40","0.0"
2020-06-18,"HI","776","26.0","17","0.0"
2021-11-22,"HI","84084","92.0","991","0.0"
2020-06-01,"HI","645","1.0","17","0.0"
2021-09-07,"HI","66554","497.0","622","0.0"
2021-09-17,"HI","72137","567.0","689","15.0"
2021-12-30,"HI","106350","3425.0","1074","0.0"
2020-11-12,"HI","16171","94.0","221","0.0"
2021-06-15,"HI","35802","33.0","503","0.0"
2020-10-10,"HI","13371","108.0","168","2.0"
2021-07-23,"HI","38499","215.0","524","0.0"
2020-08-08,"HI","3468","151.0","31","1.0"
2020-03-20,"HI","49","10.0","0","0.0"
2021-12-18,"HI","88717","698.0","1059","3.0"
2021-08-08,"HI","44609","632.0","539","0.0"
2022-01-07,"HI","130605","3520.0","1090","3.0"
2020-07-28,"HI","1840","110.0","26","0.0"
2020-06-06,"HI","662","1.0","17","0.0"
2021-09-03,"HI","63722","862.0","609","7.0"
2020-08-20,"HI","6048","230.0","45","2.0"
2021-09-02,"HI","62860","1060.0","602","4.0"
2021-09-25,"HI","75391","394.0","742","0.0"
2021-11-19,"HI","83684","198.0","987","6.0"
2020-09-09,"HI","10253","167.0","91","3.0"
2020-04-28,"HI","602","4.0","16","0.0"
2021-09-04,"HI","64597","875.0","610","1.0"
2020-10-13,"HI","13538","61.0","173","4.0"
2021-04-13,"HI","31175","62.0","468","0.0"
2021-07-02,"HI","36508","73.0","515","0.0"
2021-08-13,"HI","47612","1149.0","544","1.0"
2022-03-30,"HI","234659","1090.0","1367","6.0"
2022-02-28,"HI","230458","361.0","1322","4.0"
2020-08-23,"HI","6744","169.0","47","0.0"
2021-03-31,"HI","29779","90.0","460","1.0"
2020-06-15,"HI","727","3.0","17","0.0"
2020-12-13,"HI","18938","77.0","272","3.0"
